start_time,end_time,text,speaker
00:00:00.000,00:00:02.000,Not,UNKNOWN
00:00:11.200,00:00:13.200,Should be locked,UNKNOWN
00:00:14.439,00:00:16.440,What I just tighten everything,UNKNOWN
00:00:19.679,00:00:27.120,"Yeah, this should be good. This is the main one this one loosens up the funnel like fall down all the time this guy right here",UNKNOWN
00:00:27.120,00:00:29.120,It's max time. Oh,UNKNOWN
00:00:30.839,00:00:32.840,"Okay, yeah",UNKNOWN
00:00:41.320,00:00:47.120,"Do I switch the camera so that it's pointing down yeah, I just want a video of your face. No",UNKNOWN
00:00:49.240,00:00:51.240,Can we turn around,UNKNOWN
00:00:51.240,00:00:56.600,"Like that. It's like oh no, it's filming the feet. Oh, so hit there for",UNKNOWN
00:01:05.320,00:01:07.320,Listen,UNKNOWN
00:01:11.560,00:01:13.560,"Sorry, I'm trying",UNKNOWN
00:01:13.560,00:01:15.560,You,UNKNOWN
00:01:17.680,00:01:21.480,I'm just moving it up low so you can see how can you do it stuck here,UNKNOWN
00:01:22.760,00:01:24.760,Is that maxed?,UNKNOWN
00:01:32.200,00:01:34.200,Do you want to use them,UNKNOWN
00:01:34.200,00:01:36.200,I,UNKNOWN
00:01:43.040,00:01:45.040,Think it's recording,UNKNOWN
00:02:04.200,00:02:06.200,Yeah,UNKNOWN
00:02:17.000,00:02:20.319,"No, so I'll just set this up because we're just talking about this one",UNKNOWN
00:02:21.080,00:02:27.039,There is no assessment of your clinical practice or if you wanted to like T a session or you're like wait,UNKNOWN
00:02:27.039,00:02:30.800,What or you need to kind of follow it and you're like I didn't hear that or something like that,UNKNOWN
00:02:30.800,00:02:36.040,That is totally appropriate like there's no assessment of you or no one's gonna be like,UNKNOWN
00:02:36.040,00:02:39.520,"Oh, did you do this or did you forget to start that or did you not see this cue?",UNKNOWN
00:02:40.439,00:02:43.840,No one's looking at any of that from the data analysis like the,UNKNOWN
00:02:43.840,00:02:46.640,Truly speaking out though what I'm doing,UNKNOWN
00:02:49.160,00:02:54.760,"It's just for yeah, like there's truly there's no even learning objectives affiliated of the course",UNKNOWN
00:02:55.080,00:02:58.800,"Or pretty with the course with the century. Yes, what the data is just collect",UNKNOWN
00:02:59.480,00:03:02.480,These good it's not even me. I'm just their minion,UNKNOWN
00:03:03.280,00:03:07.160,They're looking at audio reporting. They're gonna correct me if I get around,UNKNOWN
00:03:07.160,00:03:09.439,They're looking at audio files because I'm not an engineer,UNKNOWN
00:03:10.040,00:03:16.080,They're looking at audio files and then looking at correlating so that instead of teams having to give report,UNKNOWN
00:03:16.080,00:03:18.439,They can generate a report from the audio,UNKNOWN
00:03:18.960,00:03:20.960,So almost like imagine those cameras that like,UNKNOWN
00:03:21.720,00:03:23.720,Law enforcement officers have,UNKNOWN
00:03:23.719,00:03:27.620,Similar to that so that then instead of you having to sit and right out your proper hours now,UNKNOWN
00:03:27.620,00:03:30.719,I can give like this quick. This seems so they truly don't,UNKNOWN
00:03:33.919,00:03:35.919,You get right,UNKNOWN
00:03:36.879,00:03:41.280,So you're at a community hospital without surgical services,UNKNOWN
00:03:41.599,00:03:44.639,Your access to portable x-rays that's an ultrasound,UNKNOWN
00:03:45.599,00:03:49.719,CT images and results will take 60 minutes to obtain,UNKNOWN
00:03:50.479,00:03:56.039,There are four units of O negative blood two units have pros and pros and pros and pros and pros to,UNKNOWN
00:03:56.560,00:04:00.159,The plasma will take 30 minutes to thaw and arrive,UNKNOWN
00:04:01.000,00:04:04.719,The nearest referral sensor is 50 kilometers away,UNKNOWN
00:04:05.520,00:04:08.280,Ground and air transport is available,UNKNOWN
00:04:09.879,00:04:11.879,So the paramount explanation,UNKNOWN
00:04:13.120,00:04:17.720,The issue that you've received is that this is a 25 year old female reported,UNKNOWN
00:04:17.720,00:04:23.380,Intentionally jumped off the third floor of an apartment complex and attempt at self injury,UNKNOWN
00:04:24.360,00:04:26.360,The paramedics report that,UNKNOWN
00:04:26.360,00:04:31.400,Their patient has severe left leg pain. There is a large contusion to the left forehead,UNKNOWN
00:04:31.840,00:04:38.320,There is a left thigh that is contused and deformed without an open wound breast sounds are decreased to the left side,UNKNOWN
00:04:39.080,00:04:45.760,And as per by centers the patient was clenches immediately after the injury but lost consciousness and,UNKNOWN
00:04:46.759,00:04:49.399,Then reading the consciousness some time later,UNKNOWN
00:04:50.480,00:04:57.480,Initial vital signs blood pressure of 100 or 60 heart rate is 110 respect rate is 24 and shallow,UNKNOWN
00:04:58.480,00:05:00.480,SPOT is 98 percent,UNKNOWN
00:05:16.240,00:05:23.000,"Okay, so we have a female patient 25 year old as you heard she jump on quickly",UNKNOWN
00:05:24.879,00:05:27.800,Let's start with the primary assessment,UNKNOWN
00:05:31.959,00:05:35.839,I would go to 18 another left arm. Thank you. Can we,UNKNOWN
00:05:38.120,00:05:40.120,Put on new ID,UNKNOWN
00:05:40.120,00:05:48.840,"So we have two large IBS yeah, okay vitals are 110 90 of",UNKNOWN
00:05:49.439,00:05:52.959,Sad 88 so can start oxygen please,UNKNOWN
00:05:57.280,00:05:59.280,The pressure,UNKNOWN
00:06:00.480,00:06:02.480,60 this right to get a new pressure,UNKNOWN
00:06:04.560,00:06:06.560,How is the primary survey going?,UNKNOWN
00:06:07.040,00:06:09.040,so,UNKNOWN
00:06:10.560,00:06:14.680,Airways so like are you able to talk seeing if there's any blood in the airway,UNKNOWN
00:06:18.720,00:06:20.720,So,UNKNOWN
00:06:21.040,00:06:24.040,Section we could do like that brush I,UNKNOWN
00:06:25.840,00:06:33.040,You're just being so airways intact and then there's bilateral breast sounds,UNKNOWN
00:06:40.600,00:06:42.600,Do we have any blood pressure?,UNKNOWN
00:06:46.600,00:06:48.600,Good work pressure,UNKNOWN
00:06:48.600,00:06:56.199,I'm like in my card it might turn his in my set is on I'm crazy oxygen and I suctioned him out. Is there any change in the bios?,UNKNOWN
00:06:56.560,00:06:59.759,The,UNKNOWN
00:07:04.800,00:07:07.680,The,UNKNOWN
00:07:22.639,00:07:24.879,Reinforce,UNKNOWN
00:07:26.199,00:07:31.199,"Yeah, I think we can give her a bonus of one meter.",UNKNOWN
00:07:31.199,00:07:35.199,"Oh, he's got a injury to the left chest.",UNKNOWN
00:07:40.199,00:07:43.199,We have injuries to the left.,UNKNOWN
00:07:43.199,00:07:47.199,So let's move the airway through a mask.,UNKNOWN
00:07:53.199,00:07:55.199,Did you already know the mask?,UNKNOWN
00:07:55.199,00:07:57.199,It's already unlocks the mask.,UNKNOWN
00:07:57.199,00:08:00.199,"Now I can add the number of bigger, bigger, or bigger water.",UNKNOWN
00:08:00.199,00:08:03.199,"Okay, and we have the max of oxygen.",UNKNOWN
00:08:03.199,00:08:06.199,So we might have to integrate the patient.,UNKNOWN
00:08:06.199,00:08:13.199,"If I'm not wrong, I heard that she was having a left red sand where the mesh is.",UNKNOWN
00:08:13.199,00:08:16.199,"Okay, so we might have a new one for us.",UNKNOWN
00:08:16.199,00:08:21.199,"So before integration, we might want to get a chest up.",UNKNOWN
00:08:21.199,00:08:23.199,What do you guys think?,UNKNOWN
00:08:23.199,00:08:25.199,I think it's a good idea.,UNKNOWN
00:08:25.199,00:08:29.199,I think you need to do something because the patient is fairly unstable.,UNKNOWN
00:08:29.199,00:08:31.199,The pressure is low.,UNKNOWN
00:08:31.199,00:08:36.200,So is that one leader going on?,UNKNOWN
00:08:36.200,00:08:39.200,"Yeah, the one leader is already young.",UNKNOWN
00:08:39.200,00:08:44.200,I think we can call the lab and ask for a bonus of four.,UNKNOWN
00:08:44.200,00:08:49.200,So let's start with the new stick.,UNKNOWN
00:08:49.200,00:08:51.200,"Okay, the pressure.",UNKNOWN
00:08:51.200,00:08:54.200,So the 40 and the different pressure.,UNKNOWN
00:08:54.200,00:08:58.200,Just to make sure we are now working on an X-ray.,UNKNOWN
00:08:58.200,00:08:59.200,Yes.,UNKNOWN
00:08:59.200,00:09:01.200,"No, we're shooting the job again.",UNKNOWN
00:09:01.200,00:09:02.200,Yes.,UNKNOWN
00:09:02.200,00:09:06.200,"I think we have portable X-ray, so good idea.",UNKNOWN
00:09:11.200,00:09:13.200,"Oh, the job.",UNKNOWN
00:09:13.200,00:09:18.200,Let's get it to the left side.,UNKNOWN
00:09:20.200,00:09:24.200,Do you want me to give some to the patient?,UNKNOWN
00:09:24.200,00:09:27.200,I do that.,UNKNOWN
00:09:27.200,00:09:29.200,"First, like the situation stuff.",UNKNOWN
00:09:29.200,00:09:32.200,"Like, head.",UNKNOWN
00:09:32.200,00:09:33.200,Me.,UNKNOWN
00:09:33.200,00:09:36.200,"Because me could be an option, but if he's super drowsy,",UNKNOWN
00:09:36.200,00:09:38.200,then just...,UNKNOWN
00:09:38.200,00:09:40.200,Okay.,UNKNOWN
00:09:40.200,00:09:44.200,"So if you're over there still, if you get your chest up inserted,",UNKNOWN
00:09:44.200,00:09:45.200,your hand marks.,UNKNOWN
00:09:45.200,00:09:51.200,And then we have the neckline at the fourth of fifth intercostal base,UNKNOWN
00:09:51.200,00:09:54.200,in the mid-accelerated line.,UNKNOWN
00:09:54.200,00:09:55.200,Okay.,UNKNOWN
00:09:55.200,00:09:56.200,Make the cut.,UNKNOWN
00:09:56.200,00:09:59.200,We also have access to ultrasound.,UNKNOWN
00:09:59.200,00:10:02.200,Mid-accelerated ultrasound.,UNKNOWN
00:10:02.200,00:10:04.200,We don't have the mid-accelerated ultrasound right now.,UNKNOWN
00:10:04.200,00:10:05.200,Okay.,UNKNOWN
00:10:05.200,00:10:08.200,"While you get that done, do you want me to do something at the same time?",UNKNOWN
00:10:08.200,00:10:10.200,We're asking them to have to come by.,UNKNOWN
00:10:10.200,00:10:12.200,Do you?,UNKNOWN
00:10:12.200,00:10:14.200,Is your patient protecting you zero right now?,UNKNOWN
00:10:14.200,00:10:16.200,She's not.,UNKNOWN
00:10:16.200,00:10:18.200,"So, it is getting a bit...",UNKNOWN
00:10:18.200,00:10:20.200,"So, like, asking vagabond?",UNKNOWN
00:10:20.200,00:10:23.200,"Or, if you could do both chest and leg intuition at the same time?",UNKNOWN
00:10:23.200,00:10:24.200,Okay.,UNKNOWN
00:10:24.200,00:10:25.200,I've seen that before.,UNKNOWN
00:10:25.200,00:10:26.200,Okay.,UNKNOWN
00:10:26.200,00:10:32.200,"I'm sorry, I'm looking for the situation at the same time with chest too.",UNKNOWN
00:10:35.200,00:10:39.200,"So, I became an alpha-dose evil tooth baby.",UNKNOWN
00:10:40.200,00:10:42.200,"Look, the ox finnay.",UNKNOWN
00:10:44.200,00:10:45.200,Very good.,UNKNOWN
00:10:45.200,00:10:49.200,We have still 100-2 flood pressure.,UNKNOWN
00:10:49.200,00:10:52.200,Is the blood ready?,UNKNOWN
00:10:52.200,00:10:53.200,The blood is running.,UNKNOWN
00:10:53.200,00:10:55.200,The first tooth is running.,UNKNOWN
00:10:55.200,00:10:56.200,Perfect.,UNKNOWN
00:10:56.200,00:10:58.200,"Oh, I've never seen this.",UNKNOWN
00:10:58.200,00:11:00.200,Okay.,UNKNOWN
00:11:00.200,00:11:02.200,I'm going to try to keep it.,UNKNOWN
00:11:02.200,00:11:04.200,The oxygen is going up.,UNKNOWN
00:11:04.200,00:11:05.200,Very good.,UNKNOWN
00:11:10.200,00:11:14.200,Is there something else that we could do in the meantime?,UNKNOWN
00:11:14.200,00:11:15.200,Hmm.,UNKNOWN
00:11:15.200,00:11:18.200,We could get a pelvic edgel.,UNKNOWN
00:11:18.200,00:11:21.200,We could do a fast.,UNKNOWN
00:11:21.200,00:11:24.200,If we have access to a fast for sure.,UNKNOWN
00:11:24.200,00:11:26.200,"So, we do our fast.",UNKNOWN
00:11:26.200,00:11:29.200,"If we have an edgel fast, and in the same time get a pelvic set.",UNKNOWN
00:11:29.200,00:11:33.200,"It's really when we get our chest extra, get everything done in the same time.",UNKNOWN
00:11:33.200,00:11:36.200,Let's get left with the x-ray.,UNKNOWN
00:11:36.200,00:11:39.200,"You know what you saw when she was broken, but the x-ray came back.",UNKNOWN
00:11:39.200,00:11:40.200,Oh.,UNKNOWN
00:11:42.200,00:11:45.200,"So, I guess this is the same.",UNKNOWN
00:11:45.200,00:11:48.200,"So, I see some good pressure.",UNKNOWN
00:11:48.200,00:11:50.200,"Yeah, the chest is in the right spot.",UNKNOWN
00:11:50.200,00:11:52.200,That's perfect.,UNKNOWN
00:11:52.200,00:11:56.200,"Now, let's see, when it's x-ray.",UNKNOWN
00:11:56.200,00:11:58.200,Are you happy with that?,UNKNOWN
00:12:02.200,00:12:04.200,Here's nothing else.,UNKNOWN
00:12:04.200,00:12:10.200,"All right, so we're going to have a segway structure.",UNKNOWN
00:12:10.200,00:12:13.200,We've progenyed our patient as much as we can.,UNKNOWN
00:12:13.200,00:12:16.200,You won't need to give some medication.,UNKNOWN
00:12:16.200,00:12:19.200,There's a pre-definit pack for the...,UNKNOWN
00:12:19.200,00:12:21.200,Pre-intuition.,UNKNOWN
00:12:21.200,00:12:22.200,Yep.,UNKNOWN
00:12:22.200,00:12:25.200,"So, let's start with the intuition.",UNKNOWN
00:12:25.200,00:12:26.200,Already?,UNKNOWN
00:12:26.200,00:12:27.200,Okay.,UNKNOWN
00:12:27.200,00:12:28.200,"So, our checklist is,",UNKNOWN
00:12:28.200,00:12:30.200,Pre-oxygen.,UNKNOWN
00:12:30.200,00:12:31.200,Yeah.,UNKNOWN
00:12:31.200,00:12:34.200,All the cube is ready. The ventilator is ready.,UNKNOWN
00:12:34.200,00:12:35.200,"Second, second.",UNKNOWN
00:12:35.200,00:12:36.200,"Second, second.",UNKNOWN
00:12:36.200,00:12:37.200,"And, Marsha, good.",UNKNOWN
00:12:37.200,00:12:38.200,Perfect.,UNKNOWN
00:12:38.200,00:12:40.200,Are you ready to proceed?,UNKNOWN
00:12:40.200,00:12:41.200,Yeah.,UNKNOWN
00:12:41.200,00:12:42.200,Okay.,UNKNOWN
